"Day","Transaction ID","Order name","Payment gateway","Credit card type","Credit card tier","Billing country","Gift card ID","Gross payments","Refunded payments","Net payments"
"2026-06-12",9029549719848,"#149870","shopify_payments","master","standard","United Kingdom",0,74.25,0,74.25
"2026-06-12",9029604245800,"#149886","shopify_payments","visa","standard","Ireland",0,68.89,0,68.89
"2026-06-12",9029633245480,"#149894","shopify_payments","visa","standard","United States",0,71.05,0,71.05
"2026-06-12",9028590764328,"#149657","Afterpay (New)",,,"New Zealand",0,127.57,0,127.57
"2026-06-12",9029002363176,"#149741","shopify_payments","visa","standard","United Kingdom",0,67.45,0,67.45
"2026-06-12",9028922704168,"#149723","shopify_payments","visa","standard","United States",0,50.04,0,50.04
"2026-06-12",9028330062120,"#149606","shopify_payments","visa","standard","United States",0,70.98,0,70.98
"2026-06-12",9027404759336,"#149370","shopify_payments","master","standard","United States",0,70.11,0,70.11
"2026-06-12",9029379719464,"#149826","paypal",,,"United States",0,70.95,0,70.95
"2026-06-12",9028561043752,"#149652","shopify_payments","master","standard","Australia",0,69.47,0,69.47
"2026-06-12",9028927258920,"#149725","shopify_payments","visa","standard","Australia",0,69.97,0,69.97
"2026-06-12",9029617320232,"#149889","Afterpay (New)",,,"United States",0,69.53,0,69.53
"2026-06-12",9027310321960,"#149350","shopify_payments","visa","standard","Canada",0,63.97,0,63.97
"2026-06-12",9027819962664,"#149466","shopify_payments","visa","standard","United States",0,70.96,0,70.96
"2026-06-12",9029342069032,"#149813","shopify_payments","master","standard","United Kingdom",0,74.26,0,74.26
"2026-06-12",9028170776872,"#149564","Afterpay (New)",,,"Australia",0,73.97,0,73.97
"2026-06-12",9027126133032,"#138001","paypal",,,"Canada",0,0,-62.53,-62.53
"2026-06-12",9027744530728,"#149456","shopify_payments","visa","standard","Canada",0,134.18,0,134.18
"2026-06-12",9029038506280,"#149748","Afterpay (New)",,,"Canada",0,71.76,0,71.76
"2026-06-12",9028959011112,"#149734","Afterpay (New)",,,"New Zealand",0,72.07,0,72.07
"2026-06-12",9029201264936,"#149778","shopify_payments","visa","standard","United States",0,70.97,0,70.97
"2026-06-12",9029356257576,"#139517","shopify_payments","visa","standard","United Kingdom",0,0,-62.79,-62.79
"2026-06-12",9027652813096,"#149427","shopify_payments","master","standard","United States",0,71.13,0,71.13
"2026-06-12",9029402951976,"#149831","shopify_payments","visa","standard","Canada",0,72.1,0,72.1
"2026-06-12",9029188452648,"#149774","shopify_payments","visa","standard","United States",0,60.61,0,60.61
"2026-06-12",9028678091048,"#149679","shopify_payments","visa","standard","United States",0,65.35,0,65.35
"2026-06-12",9028858511656,"#149708","shopify_payments","visa","standard","United States",0,71.14,0,71.14
"2026-06-12",9027147465000,"#149299","shopify_payments","visa","standard","United States",0,64.34,0,64.34
"2026-06-12",9029556338984,"#149873","shopify_payments","visa","standard","United States",0,71.08,0,71.08
"2026-06-12",9027561226536,"#149402","Afterpay (New)",,,"United States",0,75.78,0,75.78
"2026-06-12",9027740238120,"#149453","shopify_payments","visa","standard","United States",0,70.96,0,70.96
"2026-06-12",9029342593320,"#143149","shopify_payments","visa","standard","United Kingdom",0,0,-62.79,-62.79
"2026-06-12",9027524198696,"#149394","shopify_payments","master","standard","Germany",0,62.64,0,62.64
"2026-06-12",9027512598824,"#149392","shopify_payments","master","standard","United States",0,69.73,0,69.73
"2026-06-12",9027408953640,"#149372","paypal",,,"United States",0,70.06,0,70.06
"2026-06-12",9028190273832,"#149570","shopify_payments","master","standard","United States",0,70.94,0,70.94
"2026-06-12",9027566305576,"#149403","shopify_payments","visa","standard","United Kingdom",0,62.33,0,62.33
"2026-06-12",9027769008424,"#149459","shopify_payments","master","standard","United Kingdom",0,68.54,0,68.54
"2026-06-12",9029678858536,"#149908","shopify_payments","visa","standard","United States",0,71.05,0,71.05
"2026-06-12",9028203249960,"#149573","shopify_payments","master","standard","United States",0,66.68,0,66.68
"2026-06-12",9027717923112,"#149446","shopify_payments","visa","standard","Canada",0,71.16,0,71.16
"2026-06-12",9027391324456,"#149364","shopify_payments","visa","standard","United States",0,68.68,0,68.68
"2026-06-12",9029347803432,"#149816","paypal",,,"United Kingdom",0,68.52,0,68.52
"2026-06-12",9027998056744,"#149513","shopify_payments","visa","standard","United States",0,70.92,0,70.92
"2026-06-12",9029346361640,"#149815","shopify_payments","visa","standard","United States",0,70.99,0,70.99
"2026-06-12",9029323194664,"#149808","shopify_payments","visa","standard","Canada",0,128.93,0,128.93
"2026-06-12",9027310616872,"#149351","shopify_payments","visa","standard","Canada",0,70.51,0,70.51
"2026-06-12",9027243344168,"#149327","shopify_payments","american_express","premium","United States",0,70.06,0,70.06
"2026-06-12",9027686367528,"#149435","shopify_payments","master","standard","United States",0,69.7,0,69.7
"2026-06-12",9027687776552,"#149436","shopify_payments","master","standard","United States",0,71.13,0,71.13
"2026-06-12",9027254681896,"#149334","shopify_payments","american_express","premium","United States",0,70.06,0,70.06
"2026-06-12",9027104801064,"#149285","shopify_payments","visa","standard","United States",0,60.41,0,60.41
"2026-06-12",9029739348264,"#149922","shopify_payments","visa","standard","United States",0,136.14,0,136.14
"2026-06-12",9029310775592,"#149805","shopify_payments",,,"Netherlands",0,78.63,0,78.63
"2026-06-12",9029297078568,"#149803","shopify_payments","visa","standard","Canada",0,71.06,0,71.06
"2026-06-12",9029683446056,"#149909","shopify_payments",,,"Netherlands",0,78.67,0,78.67
"2026-06-12",9027419308328,"#149374","paypal",,,"Germany",0,144.81,0,144.81
"2026-06-12",9028842815784,"#149704","shopify_payments","visa","standard","Australia",0,68.97,0,68.97
"2026-06-12",9028527915304,"#149643","shopify_payments","visa","standard","United States",0,66.81,0,66.81
"2026-06-12",9027997925672,"#149512","shopify_payments","visa","standard","United States",0,69.5,0,69.5
"2026-06-12",9028896293160,"#149710","shopify_payments","visa","standard","United Kingdom",0,74.34,0,74.34
"2026-06-12",9028566712616,"#149653","paypal",,,"United States",0,70.06,0,70.06
"2026-06-12",9029332271400,"#149811","Afterpay (New)",,,"Australia",0,130.22,0,130.22
"2026-06-12",9029637701928,"#149896","shopify_payments","visa","standard","United States",0,69.63,0,69.63
"2026-06-12",9027395715368,"#149366","shopify_payments","visa","standard","United States",0,68.68,0,68.68
"2026-06-12",9027312550184,"#149352","shopify_payments","master","standard","United States",0,68.68,0,68.68
"2026-06-12",9027960701224,"#149505","shopify_payments","visa","standard","United States",0,69.5,0,69.5
"2026-06-12",9027726901544,"#149447","shopify_payments","visa","standard","United States",0,66.7,0,66.7
"2026-06-12",9029208211752,"#149781","shopify_payments","visa","standard","United Kingdom",0,74.29,0,74.29
"2026-06-12",9029152473384,"#149764","shopify_payments","visa","standard","Canada",0,67.01,0,67.01
"2026-06-12",9029129666856,"#149759","shopify_payments","visa","standard","United Kingdom",0,70.49,0,70.49
"2026-06-12",9029622497576,"#149891","paypal",,,"United States",0,57.89,0,57.89
"2026-06-12",9027143663912,"#149297","shopify_payments","visa","standard","United States",0,70.06,0,70.06
"2026-06-12",9027889299752,"#149487","shopify_payments","master","standard","United States",0,117.9,0,117.9
"2026-06-12",9028527685928,"#149642","shopify_payments","american_express","premium","United States",0,130.78,0,130.78
"2026-06-12",9029101781288,"#149756","shopify_payments","visa","standard","Australia",0,129.22,0,129.22
"2026-06-12",9028633919784,"#149671","shopify_payments","visa","standard","United States",0,122.17,0,122.17
"2026-06-12",9029470159144,"#149854","shopify_payments","master","standard","United Kingdom",0,57.88,0,57.88
"2026-06-12",9027324805416,"#129011","paypal",,,"United States",0,0,-64.34,-64.34
"2026-06-12",9028227236136,"#149582","shopify_payments","visa","standard","United States",0,70.94,0,70.94
"2026-06-12",9028922671400,"#149722","paypal",,,"United States",0,74.35,0,74.35
"2026-06-12",9027624698152,"#149415","shopify_payments","visa","standard","United States",0,71.13,0,71.13
"2026-06-12",9027968860456,"#149506","shopify_payments","master","standard","United States",0,70.92,0,70.92
"2026-06-12",9029758320936,"#149927","shopify_payments","american_express","premium","United States",0,70.91,0,70.91
"2026-06-12",9029639766312,"#149898","shopify_payments","visa","standard","Canada",0,72.17,0,72.17
"2026-06-12",9029403246888,"#149832","shopify_payments","visa","standard","United Kingdom",0,67.43,0,67.43
"2026-06-12",9028613243176,"#149664","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-12",9027268903208,"#149339","paypal",,,"Netherlands",0,95.33,0,95.33
"2026-06-12",9029456560424,"#149849","shopify_payments","american_express","premium","United Kingdom",0,76.2,0,76.2
"2026-06-12",9027407872296,"#149371","shopify_payments","visa","standard","United States",0,70.11,0,70.11
"2026-06-12",9028901339432,"#149712","shopify_payments","visa","standard","United States",0,66.82,0,66.82
"2026-06-12",9028238377256,"#149588","shopify_payments","master","standard","United States",0,70.94,0,70.94
"2026-06-12",9029739086120,"#142569","shopify_payments","visa","standard","United Kingdom",0,0,-31.4,-31.4
"2026-06-12",9029517082920,"#149864","shopify_payments","master","standard","Canada",0,67.09,0,67.09
"2026-06-12",9027275653416,"#134208","Afterpay (New)",,,"United States",0,0,-54.13,-54.13
"2026-06-12",9028231889192,"#149584","shopify_payments","master","standard","New Zealand",0,66.19,0,66.19
"2026-06-12",9028228317480,"#149583","shopify_payments","visa","standard","Australia",0,69.97,0,69.97
"2026-06-12",9027213066536,"#149322","shopify_payments","visa","standard","United Kingdom",0,74.36,0,74.36
"2026-06-12",9027677978920,"#149432","shopify_payments","master","standard","Australia",0,69.47,0,69.47
"2026-06-12",9027877503272,"#149484","Afterpay (New)",,,"Australia",0,69.47,0,69.47
"2026-06-12",9027911057704,"#149492","shopify_payments","visa","standard","United States",0,70.94,0,70.94
"2026-06-12",9027174629672,"#149312","shopify_payments","american_express","premium","United States",0,90.08,0,90.08
"2026-06-12",9028051403048,"#141466","paypal",,,"Canada",0,0,-18.76,-18.76
"2026-06-12",9027938222376,"#149498","shopify_payments","master","standard","United States",0,70.94,0,70.94
"2026-06-12",9027296231720,"#149347","shopify_payments","visa","standard","United States",0,84.42,0,84.42
"2026-06-12",9028465590568,"#149630","shopify_payments","american_express","premium","United States",0,71.09,0,71.09
"2026-06-12",9027260940584,"#149336","shopify_payments","master","standard","Canada",0,70.44,0,70.44
"2026-06-12",9029559157032,"#149876","shopify_payments","visa","standard","United States",0,69.65,0,69.65
"2026-06-12",9027148874024,"#149300","shopify_payments","visa","standard","United States",0,70.06,0,70.06
"2026-06-12",9029435064616,"#149842","shopify_payments","visa","standard","Australia",0,68.97,0,68.97
"2026-06-12",9027843260712,"#149474","Afterpay (New)",,,"Australia",0,65.49,0,65.49
"2026-06-12",9028326621480,"#149605","shopify_payments","visa","standard","United States",0,75.24,0,75.24
"2026-06-12",9028917690664,"#149720","paypal",,,"United Kingdom",0,69.54,0,69.54
"2026-06-12",9029178753320,"#149769","shopify_payments","master","standard","United States",0,34.78,0,34.78
"2026-06-12",9029481136424,"#149858","shopify_payments","visa","standard","Canada",0,71.16,0,71.16
"2026-06-12",9028467851560,"#149632","shopify_payments","visa","standard","Australia",0,68.97,0,68.97
"2026-06-12",9028786356520,"#149693","Afterpay (New)",,,"Australia",0,69.47,0,69.47
"2026-06-12",9028325540136,"#149604","shopify_payments","visa","standard","United States",0,36.2,0,36.2
"2026-06-12",9027622895912,"#149414","shopify_payments","visa","standard","United States",0,69.7,0,69.7
"2026-06-12",9029384831272,"#149828","shopify_payments","master","standard","Canada",0,61.85,0,61.85
"2026-06-12",9029090771240,"#149753","shopify_payments",,,"Netherlands",0,78.67,0,78.67
"2026-06-12",9027285123368,"#149344","shopify_payments","master","standard","United States",0,68.68,0,68.68
"2026-06-12",9028615569704,"#149667","shopify_payments","master","standard","Australia",0,62.58,0,62.58
"2026-06-12",9029274042664,"#149797","shopify_payments","visa","standard","United States",0,64.46,0,64.46
"2026-06-12",9029003641128,"#149742","shopify_payments","visa","standard","Canada",0,14.23,0,14.23
"2026-06-12",9029702254888,"#149917","shopify_payments","american_express","premium","United States",0,132.16,0,132.16
"2026-06-12",9029722603816,"#149919","paypal",,,"Netherlands",0,78.59,0,78.59
"2026-06-12",9028836819240,"#149703","shopify_payments","visa","standard","Canada",0,135.32,0,135.32
"2026-06-12",9027737714984,"#149452","shopify_payments","visa","standard","United States",0,70.96,0,70.96
"2026-06-12",9027749511464,"#149457","paypal",,,"United States",0,70.06,0,70.06
"2026-06-12",9028593025320,"#149658","shopify_payments","master","standard","Canada",0,72.19,0,72.19
"2026-06-12",9027141435688,"#149296","shopify_payments","visa","standard","United States",0,62.19,0,62.19
"2026-06-12",9029437522216,"#149843","shopify_payments","visa","standard","United States",0,71.03,0,71.03
"2026-06-12",9028781867304,"#149690","paypal",,,"Australia",0,95.99,0,95.99
"2026-06-12",9027317006632,"#149353","shopify_payments","master","standard","United States",0,70.11,0,70.11
"2026-06-12",9027793355048,"#149461","shopify_payments","visa","standard","United States",0,70.96,0,70.96
"2026-06-12",9028505665832,"#149640","paypal",,,"United States",0,70.06,0,70.06
"2026-06-12",9027420324136,"#144814","paypal",,,"United Kingdom",0,0,-28.35,-28.35
"2026-06-12",9029183078696,"#149772","shopify_payments","american_express","premium","United States",0,70.97,0,70.97
"2026-06-12",9027693609256,"#149439","shopify_payments","visa","standard","United States",0,69.7,0,69.7
"2026-06-12",9028855431464,"#149707","shopify_payments","visa","standard","United Kingdom",0,81.97,0,81.97
"2026-06-12",9029815402792,"#149945","shopify_payments","visa","standard","Canada",0,71.07,0,71.07
"2026-06-12",9028119920936,"#149553","shopify_payments","american_express","premium","United States",0,69.48,0,69.48
"2026-06-12",9029346230568,"#140045","shopify_payments","master","standard","United Kingdom",0,0,-62.79,-62.79
"2026-06-12",9028335763752,"#149610","shopify_payments","master","standard","United States",0,70.98,0,70.98
"2026-06-12",9029636882728,"#149895","shopify_payments","visa","standard","United States",0,71.05,0,71.05
"2026-06-12",9028103766312,"#149550","Afterpay (New)",,,"United States",0,101.52,0,101.52
"2026-06-12",9027252551976,"#149333","paypal",,,"United Kingdom",0,67.63,0,67.63
"2026-06-12",9029057577256,"#149750","shopify_payments","visa","standard","New Zealand",0,72.01,0,72.01
"2026-06-12",9028610851112,"#149661","shopify_payments","visa","standard","Canada",0,68.12,0,68.12
"2026-06-12",9028568547624,"#149654","shopify_payments","master","standard","United States",0,71.08,0,71.08
"2026-06-12",9029022155048,"#149745","shopify_payments","visa","standard","United States",0,59.3,0,59.3
"2026-06-12",9028547117352,"#149647","shopify_payments","master","standard","Australia",0,59.99,0,59.99
"2026-06-12",9027450569000,"#149382","Afterpay (New)",,,"New Zealand",0,72.9,0,72.9
"2026-06-12",9029784830248,"#149932","shopify_payments","master","standard","United States",0,75.16,0,75.16
"2026-06-12",9028153704744,"#149561","shopify_payments","master","standard","United States",0,69.48,0,69.48
"2026-06-12",9029190713640,"#149775","shopify_payments","master","standard","United Kingdom",0,74.29,0,74.29
"2026-06-12",9028268228904,"#149592","shopify_payments","master","standard","Australia",0,63.08,0,63.08
"2026-06-12",9028986732840,"#149739","shopify_payments","master","standard","United Kingdom",0,68.59,0,68.59
"2026-06-12",9029576786216,"#149880","shopify_payments","visa","standard","Canada",0,71.16,0,71.16
"2026-06-12",9028078305576,"#149541","shopify_payments","visa","standard","New Zealand",0,66.21,0,66.21
"2026-06-12",9028392550696,"#149618","shopify_payments","master","standard","Canada",0,72.21,0,72.21
"2026-06-12",9027895394600,"#149488","shopify_payments","visa","standard","United States",0,70.94,0,70.94
"2026-06-12",9028359094568,"#149614","paypal",,,"Australia",0,65.49,0,65.49
"2026-06-12",9027440181544,"#149378","shopify_payments","master","standard","United Kingdom",0,64.21,0,64.21
"2026-06-12",9029820186920,"#149946","paypal",,,"United States",0,69.53,0,69.53
"2026-06-12",9027320054056,"#149355","paypal",,,"United Kingdom",0,68.78,0,68.78
"2026-06-12",9028661084456,"#138178","shopify_payments","visa","standard","United Kingdom",0,0,-9.5,-9.5
"2026-06-12",9027252322600,"#149332","shopify_payments","visa","standard","United States",0,77.78,0,77.78
"2026-06-12",9028552786216,"#149649","Afterpay (New)",,,"Canada",0,79.86,0,79.86
"2026-06-12",9029363138856,"#149819","shopify_payments","visa","standard","United States",0,132.12,0,132.12
"2026-06-12",9027613753640,"#149411","paypal",,,"United States",0,67.2,0,67.2
"2026-06-12",9027122856232,"#149291","shopify_payments","visa","standard","United Kingdom",0,68.64,0,68.64
"2026-06-12",9027712450856,"#149444","paypal",,,"United States",0,71.49,0,71.49
"2026-06-12",9027673194792,"#149431","shopify_payments","visa","standard","United States",0,71.13,0,71.13
"2026-06-12",9027155034408,"#149305","shopify_payments","visa","standard","Canada",0,66.36,0,66.36
"2026-06-12",9029453676840,"#149846","shopify_payments","master","standard","Canada",0,71.09,0,71.09
"2026-06-12",9027587866920,"#149407","shopify_payments","visa","standard","United States",0,75.4,0,75.4
"2026-06-12",9029729943848,"#149921","paypal",,,"United States",0,70.95,0,70.95
"2026-06-12",9027161981224,"#149309","shopify_payments","visa","standard","United States",0,70.06,0,70.06
"2026-06-12",9028114153768,"#149552","shopify_payments","master","standard","United States",0,70.9,0,70.9
"2026-06-12",9029431820584,"#149840","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-12",9027619193128,"#137533","shopify_payments","visa","standard","United States",0,0,-28.09,-28.09
"2026-06-12",9028488102184,"#149637","shopify_payments","master","standard","Australia",0,63.58,0,63.58
"2026-06-12",9028134240552,"#149557","shopify_payments","master","standard","United States",0,70.9,0,70.9
"2026-06-12",9028784816424,"#149692","shopify_payments","visa","standard","Canada",0,121.76,0,121.76
"2026-06-12",9029339283752,"#119612","shopify_payments","visa","standard","United Kingdom",0,0,-62.79,-62.79
"2026-06-12",9029806227752,"#149941","shopify_payments","master","standard","United States",0,86.51,0,86.51
"2026-06-12",9029266571560,"#149794","shopify_payments","visa","standard","United States",0,68.72,0,68.72
"2026-06-12",9029433786664,"#149841","shopify_payments","american_express","premium","United States",0,126.44,0,126.44
"2026-06-12",9028669604136,"#149678","Afterpay (New)",,,"Australia",0,73.97,0,73.97
"2026-06-12",9029744853288,"#149923","shopify_payments","visa","standard","United Kingdom",0,74.19,0,74.19
"2026-06-12",9028085252392,"#149544","shopify_payments","visa","standard","United States",0,102.1,0,102.1
"2026-06-12",9028489347368,"#149638","shopify_payments","visa","standard","Canada",0,135.25,0,135.25
"2026-06-12",9027151266088,"#149303","shopify_payments","visa","standard","United States",0,62.19,0,62.19
"2026-06-12",9029532844328,"#149866","shopify_payments","visa","standard","United States",0,71.08,0,71.08
"2026-06-12",9028981129512,"#149738","shopify_payments","visa","standard","Australia",0,69.47,0,69.47
"2026-06-12",9029471732008,"#149855","shopify_payments","visa","standard","Canada",0,72.18,0,72.18
"2026-06-12",9029405507880,"#149833","shopify_payments","master","standard","Canada",0,71.09,0,71.09
"2026-06-12",9029460853032,"#149851","paypal",,,"United States",0,70.95,0,70.95
"2026-06-12",9027273064744,"#149341","shopify_payments","visa","standard","United States",0,70.11,0,70.11
"2026-06-12",9028033478952,"#149525","shopify_payments","visa","standard","United States",0,69.5,0,69.5
"2026-06-12",9027169550632,"#149310","shopify_payments","visa","standard","United States",0,35.74,0,35.74
"2026-06-12",9027987996968,"#149509","shopify_payments","visa","premium","United States",0,70.92,0,70.92
"2026-06-12",9028397039912,"#149621","paypal",,,"United States",0,71.49,0,71.49
"2026-06-12",9029585535272,"#149884","shopify_payments","master","standard","United States",0,64.54,0,64.54
"2026-06-12",9028696572200,"#130095","shopify_payments","visa","standard","United States",0,0,-80.88,-80.88
"2026-06-12",9027423273256,"#149375","shopify_payments","visa","standard","Canada",0,72.26,0,72.26
"2026-06-12",9029654020392,"#149901","paypal",,,"United States",0,56.47,0,56.47
"2026-06-12",9027819733288,"#149465","shopify_payments","master","standard","Australia",0,69.47,0,69.47
"2026-06-12",9028448485672,"#149627","shopify_payments","visa","standard","United States",0,136.49,0,136.49
"2026-06-12",9027209167144,"#149321","shopify_payments","master","standard","United States",0,70.06,0,70.06
"2026-06-12",9027356328232,"#138287","shopify_payments","visa","standard","United States",0,0,-56.18,-56.18
"2026-06-12",9028967432488,"#149736","shopify_payments","visa","premium","Australia",0,68.97,0,68.97
"2026-06-12",9028266557736,"#149591","shopify_payments","visa","standard","Australia",0,69.47,0,69.47
"2026-06-12",9027727687976,"#149448","shopify_payments","master","standard","United States",0,85.69,0,85.69
"2026-06-12",9027150283048,"#149302","shopify_payments","master","premium","United States",0,67.91,0,67.91
"2026-06-12",9027649437992,"#149424","shopify_payments","visa","standard","Canada",0,72.25,0,72.25
"2026-06-12",9027583639848,"#149406","paypal",,,"United States",0,71.49,0,71.49
"2026-06-12",9028224549160,"#149580","shopify_payments","visa","standard","United States",0,13.48,0,13.48
"2026-06-12",9028031676712,"#149524","shopify_payments","visa","standard","United States",0,65.25,0,65.25
"2026-06-12",9027491463464,"#149388","paypal",,,"United States",0,70.06,0,70.06
"2026-06-12",9027641737512,"#149423","shopify_payments","visa","standard","United States",0,71.13,0,71.13
"2026-06-12",9027394175272,"#149365","shopify_payments","visa","premium","United States",0,111.54,0,111.54
"2026-06-12",9028270260520,"#149594","paypal",,,"United States",0,70.06,0,70.06
"2026-06-12",9027086319912,"#149281","shopify_payments","visa","standard","United States",0,70.15,0,70.15
"2026-06-12",9028928897320,"#149726","paypal",,,"Germany",0,69.11,0,69.11
"2026-06-12",9027259334952,"#149335","shopify_payments","visa","standard","United Kingdom",0,74.36,0,74.36
"2026-06-12",9028512776488,"#149641","shopify_payments","visa","standard","United States",0,71.08,0,71.08
"2026-06-12",9027821830440,"#149467","shopify_payments","master","standard","United States",0,69.54,0,69.54
"2026-06-12",9028831641896,"#149702","shopify_payments","master","standard","United Kingdom",0,68.63,0,68.63
"2026-06-12",9029501550888,"#149862","shopify_payments","master","standard","United States",0,71.08,0,71.08
"2026-06-12",9029326045480,"#149809","shopify_payments","visa","standard","United Kingdom",0,68.55,0,68.55
"2026-06-12",9028961272104,"#149735","shopify_payments","american_express","premium","United Kingdom",0,68.63,0,68.63
"2026-06-12",9028715512104,"#135284","shopify_payments","visa","standard","United States",0,0,-5.68,-5.68
"2026-06-12",9027836346664,"#149471","shopify_payments",,,"Netherlands",0,81.89,0,81.89
"2026-06-12",9028804837672,"#149697","paypal",,,"United States",0,71.49,0,71.49
"2026-06-12",9027102540072,"#149284","paypal",,,"Canada",0,71.76,0,71.76
"2026-06-12",9027506569512,"#149391","shopify_payments","visa","standard","United States",0,71.15,0,71.15
"2026-06-12",9027666215208,"#149430","shopify_payments","visa","premium","United States",0,86.78,0,86.78
"2026-06-12",9029313036584,"#149806","shopify_payments","visa","standard","United Kingdom",0,55.98,0,55.98
"2026-06-12",9027952541992,"#149502","shopify_payments","visa","standard","Canada",0,65.51,0,65.51
"2026-06-12",9028470898984,"#149633","shopify_payments","visa","standard","United States",0,69.66,0,69.66
"2026-06-12",9027994026280,"#149511","shopify_payments","visa","standard","United States",0,70.92,0,70.92
"2026-06-12",9029228626216,"#149786","shopify_payments","master","standard","Canada",0,87.31,0,87.31
"2026-06-12",9027536748840,"#149396","shopify_payments","visa","standard","United States",0,58.06,0,58.06
"2026-06-12",9027396895016,"#149367","paypal",,,"United States",0,62.2,0,62.2
"2026-06-12",9029333221672,"#149810","shopify_payments","visa","standard","United States",0,65.31,0,65.31
"2026-06-12",9029709037864,"#122284","shopify_payments","master","premium","Canada",0,0,-61.88,-61.88
"2026-06-12",9027881074984,"#149485","paypal",,,"United States",0,70.06,0,70.06
"2026-06-12",9027226272040,"#149324","shopify_payments","master","standard","United States",0,70.06,0,70.06
"2026-06-12",9028223959336,"#149579","shopify_payments","visa","standard","United States",0,61.15,0,61.15
"2026-06-12",9029013569832,"#149743","paypal",,,"Australia",0,68.97,0,68.97
"2026-06-12",9027188850984,"#149315","shopify_payments","visa","standard","United States",0,70.06,0,70.06
"2026-06-12",9027549659432,"#149397","shopify_payments","master","standard","United States",0,86.81,0,86.81
"2026-06-12",9028247552296,"#149589","shopify_payments","master","standard","United States",0,70.94,0,70.94
"2026-06-12",9029427396904,"#149838","shopify_payments","visa","standard","United States",0,59.24,0,59.24
"2026-06-12",9027589833000,"#149408","shopify_payments","visa","standard","United States",0,34.85,0,34.85
"2026-06-12",9027733487912,"#149451","paypal",,,"Canada",0,71.76,0,71.76
"2026-06-12",9027518693672,"#149393","shopify_payments","master","standard","United States",0,47.1,0,47.1
"2026-06-12",9027716546856,"#149445","shopify_payments","visa","standard","United Kingdom",0,68.54,0,68.54
"2026-06-12",9028237328680,"#149587","paypal",,,"United States",0,71.49,0,71.49
"2026-06-12",9028044390696,"#149528","shopify_payments","visa","standard","United States",0,69.5,0,69.5
"2026-06-12",9028473323816,"#149636","shopify_payments","visa","standard","United States",0,34.83,0,34.83
"2026-06-12",9029745770792,"#149924","shopify_payments","visa","standard","United States",0,70.91,0,70.91
"2026-06-12",9029232853288,"#149788","paypal",,,"Australia",0,69.97,0,69.97
"2026-06-12",9027627516200,"#149417","shopify_payments","visa","standard","United States",0,71.13,0,71.13
"2026-06-12",9028033970472,"#149526","paypal",,,"Australia",0,69.47,0,69.47
"2026-06-12",9028891279656,"#145395","shopify_payments","master","standard","United States",0,0,-12.21,-12.21
"2026-06-12",9028943020328,"#149727","shopify_payments","visa","standard","United Kingdom",0,70.53,0,70.53
"2026-06-12",9028311187752,"#149598","shopify_payments","visa","standard","Australia",0,69.47,0,69.47
"2026-06-12",9027301474600,"#149349","shopify_payments","master","standard","United States",0,130.21,0,130.21
"2026-06-12",9028222714152,"#149578","shopify_payments","visa","standard","United States",0,70.94,0,70.94
"2026-06-12",9028610720040,"#149660","paypal",,,"United States",0,120.25,0,120.25
"2026-06-12",9027210314024,"#133770","shopify_payments","visa","standard","Canada",0,0,-61.96,-61.96
"2026-06-12",9027531931944,"#149395","shopify_payments","visa","standard","United States",0,71.15,0,71.15
"2026-06-12",9029637767464,"#149897","shopify_payments","visa","standard","United States",0,65.37,0,65.37
"2026-06-12",9028221436200,"#149577","shopify_payments","master","standard","United States",0,69.52,0,69.52
"2026-06-12",9028560060712,"#149651","shopify_payments","master","standard","United States",0,71.08,0,71.08
"2026-06-12",9027250061608,"#149329","shopify_payments","american_express","premium","United States",0,35.74,0,35.74
"2026-06-12",9029317591336,"#149807","shopify_payments","master","standard","United States",0,69.57,0,69.57
"2026-06-12",9029233967400,"#149789","shopify_payments","visa","standard","Australia",0,130.22,0,130.22
"2026-06-12",9027703406888,"#149442","shopify_payments","master","standard","United States",0,69.54,0,69.54
"2026-06-12",9028787929384,"#149694","shopify_payments","visa","standard","United States",0,86.63,0,86.63
"2026-06-12",9028122968360,"#149555","shopify_payments","visa","standard","United States",0,60.55,0,60.55
"2026-06-12",9027864035624,"#149481","paypal",,,"United States",0,132.98,0,132.98
"2026-06-12",9027788276008,"#149460","shopify_payments","american_express","premium","United States",0,117.08,0,117.08
"2026-06-12",9028971168040,"#130658","paypal",,,"Germany",0,0,-62.59,-62.59
"2026-06-12",9028024959272,"#149521","shopify_payments","visa","standard","United States",0,70.92,0,70.92
"2026-06-12",9028324294952,"#149601","shopify_payments","master","standard","United States",0,117.97,0,117.97
"2026-06-12",9028754374952,"#149687","shopify_payments","visa","standard","Australia",0,63.58,0,63.58
"2026-06-12",9028107993384,"#149551","shopify_payments","visa","standard","United States",0,70.9,0,70.9
"2026-06-12",9028265476392,"#135320","shopify_payments","visa","standard","Canada",0,0,-61.88,-61.88
"2026-06-12",9028589420840,"#149656","shopify_payments","visa","standard","United States",0,65.35,0,65.35
"2026-06-12",9028611375400,"#149663","paypal",,,"Germany",0,78.92,0,78.92
"2026-06-12",9029216895272,"#149784","shopify_payments",,,"Netherlands",0,71.46,0,71.46
"2026-06-12",9028678648104,"#149680","paypal",,,"Germany",0,78.92,0,78.92
